stop_id,stop_name,stop_lon,stop_lat
PR-A-172,San Enrique esq. Lorudes,-71.37826490599997,-33.060859697999945
PR-A-146,San Enrique esq. San Agustin,-71.37822429599998,-33.05806261999993
PR-A-145,San Enrique esq. Santa Verta,-71.37825946499999,-33.06017147699998
PR-Q-022,San Francisco De Asis esq. Julio Velasco,-71.46667565599995,-33.05108114799998
PR-V-250,San Francisco esq. Camino Cintura,-71.63836339999995,-33.04055991799993
PR-V-212,San Francisco esq. Camino Cintura,-71.63824938399995,-33.04025539899993
PR-A-39,San Jorge esq. Baquedano,-71.35010463699996,-33.039793042999975
PR-V-415,San Jose Maria Escriva esq. Pje Monsenor Adolfo Rodriguez,-71.55893024399995,-33.06109518499994
PR-M-350,San Jose Poniente esq. Bellavista,-71.56370435199995,-33.027952779999964
PR-M-351,San Jose Poniente esq. Rio De Janeiro,-71.56555770899996,-33.02749846499995
PR-M-376,San Jose Poniente esq. Rio De Janeiro,-71.56560684999994,-33.02738426299993
PR-M-375,San Jose Poniente esq. Walker,-71.56391238399993,-33.02789054099998
PR-P-062,San Martin esq. Arturo Prat,-71.53151714599994,-32.771116579999955
PR-P-064,San Martin esq. Baquedano,-71.53463228099997,-32.770806369999946
PR-P-063,San Martin esq. Barros Luco,-71.52994938299997,-32.77127484299996
PR-Q-054,San Martin esq. Buenos Aires,-71.43335124899994,-33.05213616999998
PR-Q-056,San Martin esq. Covadonga,-71.43299218099997,-33.05067784599993
PR-Q-070,San Martin esq. Samuel Valencia,-71.43337381199996,-33.05179720899997
PR-V-366,San Patricio esq. Calle Seis,-71.59376914399996,-33.06891381999998
PR-M-600,Santa Ines esq. El Gorrion,-71.52876606499996,-33.00600898899995
PR-M-603,Santa Ines esq. Las Garzas,-71.52768180599998,-33.00631970099994
PR-M-604,Santa Ines esq. Pasaje Alondra,-71.52637256499997,-33.00638180699997
PR-M-601,Santa Ines esq. Pasaje La Paloma,-71.52993530799995,-33.00483177499996
PR-M-602,Santa Ines esq. Patricio Lynch,-71.51934666799997,-33.00571190599993
PR-M-606,Santa Ines esq. Patricio Lynch,-71.51943854799998,-33.00566516699996
PR-V-395,Santa Ines esq. Santa Justina,-71.59669311499994,-33.04626374099996
PR-A-177,Santa Margarita esq. Rivadav.Ia,-71.37650449899996,-33.05741178499994
PR-V-411,Santa Maria De La Cruz esq. Pasaje Damian,-71.56426451299996,-33.063688931999934
PR-V-439,Santa Maria De La Cruz esq. San Damian,-71.56432203199995,-33.06341141799993
PR-Q-033,Santa Rosa esq. Pedro Montt,-71.45120772899998,-33.052212089999955
PR-A-175,Santa Sarah esq. El Abanderado,-71.37604315999994,-33.06631623399994
PR-V-382,Santa Teresa esq. Joaquin Toesca,-71.59984391499995,-33.05879894599997
PR-V-381,Santa Teresa esq. Joaquin Toesca,-71.60002613399996,-33.05860946299998
PR-Q-111,Santiago esq. Almirante Gomez Carreno,-71.40510892699996,-33.03817703799996
PR-Q-105,Santiago esq. Union,-71.40147242399996,-33.03797561499994
PR-P-029,Santiago Torres esq.  Farmacia,-71.41405492399997,-32.72641894199995
PR-A-60,Sargento Aldea esq. 2 Norte,-71.35685566499996,-33.04107336599998
PR-M-508,Sau Sau esq. Las Azucenas,-71.49652457199994,-33.00562895599995
PR-M-480,Sau Sau esq. Los Alelies,-71.49787632999994,-33.00425278199998
PR-M-502,Sau Sau esq. Pasaje Uno,-71.49859088699998,-33.003676721999966
PR-A-106,Segundo De Linea esq. Pasaje Arturus,-71.39790854699999,-33.05492554099993
PR-Q-136,Serena esq. Alto Del Sol,-71.40616134899994,-33.05564607599996
PR-Q-145,Serena esq. Tierras Rojas,-71.40641250699997,-33.05709671499994
PR-L-101,Serrano esq. Condell,-71.27526993299995,-32.98446243099994
PR-V-541,Serrano esq. Plaza Sotomayor,-71.62963114499996,-33.03815496799996
PR-A-38,Sgto. Aldea esq. Pje. Uno,-71.35724862599994,-33.041199088999974
PR-M-332,Simon Bolivar esq. Alvarez,-71.54334046899999,-33.02892587499997
PR-M-497,Simon Bolivar esq. Alvarez,-71.54353716199995,-33.02916702099998
PR-M-321,Simon Bolivar esq. Las Heras,-71.54429648099995,-33.03135786699994
PR-M-443,Simon Bolivar esq. Las Heras,-71.54490659999993,-33.03238884899997
PR-M-202,Soberania esq. Canal Chacao,-71.50833785399993,-33.039152109999975
PR-M-407,Sonap esq. Manantiales,-71.56708857499996,-33.046080907999965
PR-M-406,Sonap esq. Sonap,-71.56827593499997,-33.04381371499994
PR-A-151,Sta. Margarita esq. Rivadania,-71.37650073699996,-33.05729045099997
PR-A-148,Sta. Sara esq. Las Gardenias,-71.37588408899995,-33.06484473599994
PR-V-178,Subida Parque Membrillo esq. Diagonal,-71.63866399399996,-33.025098739999976
PR-V-174,Subida Parque Membrillo esq. Diagonal,-71.63852154899996,-33.02497889799997
PF-059,Subida Tierras Rojas,-71.58250363499997,-33.055608717999974
PF-066,Supermercado Acuenta,-71.56463232199997,-33.065002969999966
PR-L-084,Teniente Merino esq. Esperanza,-71.22506661699998,-32.98838951499994
PR-P-075,Teniente Merino esq. La Union,-71.48368609699997,-32.74145629199995
PR-M-577,Teniente Merino esq. Santa Rosa,-71.50509956199994,-32.987731811999936
PR-M-593,Thomson esq. Mar De Chile,-71.50659835299996,-32.99302271099998
PR-Q-147,Tierraa Rojas esq. 616,-71.41139269499996,-33.059154443999944
PR-V-401,Tierras Rojas esq. Bombero J Carvajal,-71.58017549599998,-33.05577953799997
PR-Q-146,Tierras Rojas esq. Bonanza,-71.40500549999996,-33.057171712999946
PR-Q-133,Tierras Rojas esq. El Alba,-71.40912543199994,-33.05793946899996
PR-A-124,Tierras Rojas esq. Islote Snipes,-71.40118158799999,-33.058180317999984
PR-Q-140,Tierras Rojas esq. La Aguada,-71.41280074999997,-33.058916505999946
PR-Q-139,Tierras Rojas esq. Pasaje 616,-71.41130031299997,-33.05932603799994
PR-Q-138,Tierras Rojas esq. Serena,-71.40628085899993,-33.056864246999965
PR-V-394,Tocornal esq. Blanco Viel,-71.60102425399998,-33.04046073899997
PR-M-414,Tome esq. Rio Nuble,-71.49909797999999,-33.034632804999944
PR-M-518,Traslav.Ina esq. Alvarez,-71.55885425999998,-33.02588397499994
PR-M-531,Traslav.Ina esq. Arlegui,-71.55823916499997,-33.02351904699998
PF-091,Trinares del Alba Ote.,-71.57317550899995,-33.12180620199996
PF-092,Trinares del Alba Pte.,-71.57318144899995,-33.12264274599994
PR-V-410,Triwe esq.  Av. Rodelillo,-71.56544703799995,-33.06482398099996
PR-V-438,Triwe esq. Av. Rodelillo,-71.56522382899993,-33.06453772799995
PR-M-242,Troncal esq.  Av. Tamarugal,-71.49542598899995,-33.03467454999998
PR-M-210,Troncal esq. Av. Tamarugal,-71.49541530699997,-33.03486148199994
PR-M-228,Troncal esq. Bahia Soberana,-71.50853518399998,-33.037446142999954
PR-M-217,Troncal esq. Bahia Soberania,-71.50675866599994,-33.03794427899993
PR-M-230,Troncal esq. Camino El Olivar,-71.48877804199998,-33.03504557399998
PR-M-209,Troncal esq. Canal Trinidad,-71.50624425999996,-33.03831225899995
PR-M-204,Troncal esq. Isla Picton,-71.51721166999994,-33.03711739399995
PR-M-206,Troncal esq. Isla Picton,-71.51424315999998,-33.035067495999954
PR-M-216,Troncal esq. Isla Picton,-71.51609754399993,-33.03631584599998
PR-M-229,Troncal esq. Ruta 63,-71.50196574599994,-33.03709799099994
PR-M-211,Troncal esq. Villa Los Aromos,-71.48501097199994,-33.035722077999935
PR-M-218,Troncal Urbano esq. Isla Picton,-71.51516462299998,-33.03463555899998
PR-A-129,Troncos Viejos esq. Alcalde Alejandro Peralta,-71.39477856299999,-33.05831347399993
PR-A-109,Troncos Viejos esq. Alcalde Alejandro Peralta,-71.39539298099999,-33.058463648999975
PR-A-121,Troncos Viejos esq. Alfa Centauri,-71.39698750999997,-33.05834986499997
PR-A-108,Troncos Viejos esq. Alfa Centaurus,-71.39724388799993,-33.05843554899997
PR-A-125,Troncos Viejos esq. Arturus,-71.39820121899999,-33.05840931399996
PR-Q-143,Troncos Viejos esq. El Alba,-71.40794380599993,-33.05966387099994
PR-A-116,Troncos Viejos esq. El Arrayan,-71.39238278599998,-33.058045764999974
PR-A-130,Troncos Viejos esq. El Pimiento,-71.39326558999994,-33.058091126999955
PR-A-115,Troncos Viejos esq. El Rocio,-71.39011524999995,-33.05764731599993
PR-Q-142,Troncos Viejos esq. La Loma,-71.40969886299996,-33.061818237999944
PR-A-104,Troncos Viejos esq. Las Grav.Ileas,-71.39364891099996,-33.05823583499995
PR-Q-152,Troncos Viejos esq. Las Grietas,-71.40868654599996,-33.06035104199998
PR-Q-151,Troncos Viejos esq. Las Lomas,-71.40979543599997,-33.061831250999944
PR-Q-141,Troncos Viejos esq. Las Vertientes,-71.41310592099995,-33.06187581699993
PR-A-107,Troncos Viejos esq. Pasaje Arturus,-71.39809827799996,-33.05830202499993
PR-Q-150,Troncos Viejos esq. Pje. 808,-71.41168372999994,-33.061958362999974
PR-Q-153,Troncos Viejos esq. Serena,-71.40566081199995,-33.05952900699998
PR-M-597,Tte Merino esq. Valdivia,-71.50426989299996,-32.98808206699994
PF-038,Tupungato con Lomas de La Luz,-71.56373220099994,-33.13100597099998
PR-V-045,Tupungato esq. Ruta 68,-71.56106129099999,-33.13351308899996
PF-004,Unimarc Ote,-71.57184177499994,-33.11867081799994
PF-014,Unimarc Pte,-71.57194926999995,-33.118545436999966
PR-L-131,Urmeneta esq. Arturo Prat,-71.27631028699994,-32.98497784399996
PR-L-130,Urmeneta esq. Estacion Limache,-71.27723308899994,-32.98435145999997
PR-L-134,Urmeneta esq. Riquelme,-71.27450957499997,-32.985684542999934
PR-L-132,Urmeneta esq. Union Arabe,-71.27452058599994,-32.98578180199996
PR-M-546,Valdivia esq. Las Torres,-71.52783209599994,-33.03926431399998
PR-M-521,Valdivia esq. Palena,-71.52838913799997,-33.04106041199998
PR-M-543,Valdivia esq. Pasaje Copiapo,-71.52861219599998,-33.04251618699993
PR-M-542,Valdivia esq. Rio Valdivia,-71.53170122799997,-33.04373131199998
PR-Q-120,Valle Del Paraiso esq. Almirante Grau,-71.41641942499996,-33.071639492999964
PR-M-88,Valparaiso esq. Batuco,-71.54514888499995,-33.02602330299993
PR-M-96,Valparaiso esq. Simon Bolivar,-71.54272268399995,-33.02648954899996
PR-V-468,Vargas S esq. Arsu,-71.64004134799995,-33.055686281999954
PR-V-462,Vargas S esq. Arsu,-71.63995378899995,-33.05598157899993
PR-V-480,Vargas S esq. Helsinki,-71.64095764099994,-33.05495178899997
PR-V-458,Vargas S esq. Lepeley,-71.64017005899996,-33.05916323699995
PR-V-459,Vargas S esq. Pezoa V,-71.63928856699994,-33.058437767999976
PR-V-461,Vargas S esq. Varsovia,-71.63952698999998,-33.056640449999975
PR-V-460,Vargas S esq. Varsovia,-71.63955066899996,-33.05659193899993
PR-Q-125,V Centenario esq. C. Aimara,-71.41966736399996,-33.04750197499993
PR-V-495,Venegas esq. Pasaje K,-71.63818607099995,-33.05462164399995
PR-V-488,Venegas esq. Vargas S,-71.64112576499997,-33.05406135299995
PR-L-019,Verdejo Norte esq. Parroco Jorge Vidal,-71.27615122399999,-32.99861194199997
PR-L-009,Verdejo Norte esq. Parroco Jorge Vidal,-71.27615587599996,-32.99861706599995
PR-M-99,Viana esq. Echevers,-71.55512138799998,-33.02572530499998
PR-M-90,Viana esq. Lampa,-71.54725979399996,-33.02723377299998
PR-M-57,Viana esq. Los Alamos,-71.56648743099998,-33.02378464399993
PR-M-37,Viana esq. Montenegro,-71.53927498599995,-33.02937575599998
PR-M-97,Viana esq. Quillota,-71.55071811599998,-33.026122433999944
PR-M-98,Viana esq. Quinta,-71.55327707899994,-33.02598426399993
PR-M-91,Viana esq. Traslav.Ina,-71.55775672799996,-33.025324136999984
PR-M-591,Vicente Bustillos esq. Lago Rupanco,-71.50215582699997,-32.99388183399998
PR-A-36,Vicepresidente Bernardo Leyton esq. Asturias,-71.35568329299997,-33.05413906999996
PR-A-35,Vicepresidente Bernardo Leyton esq. Baker,-71.35479670399997,-33.058749612999975
PR-A-142,Victoria esq. 18 Septiembre,-71.35657392999997,-33.04566518499996
PR-A-27,Victoria esq. Del Parque,-71.35825258899996,-33.04585866699995
PR-A-155,Victoria esq. Williamson,-71.36830924699996,-33.04621220399997
PR-P-077,Vicuna esq. Arturo Prat,-71.52876561299996,-32.79663606299994
PR-P-078,Vicuna esq. Vina del Mar,-71.52813964199999,-32.79670109299997
PR-P-079,Vicuña Mackenna esq. Aranguiz Tudela,-71.53320238899994,-32.778968333999956
PR-P-080,Vicuña Mackenna esq. Hermanos Carrera,-71.53432154699993,-32.77491051699997
PR-M-330,Villagra esq. Brasil,-71.54522440399995,-33.03383772099994
PR-M-331,Villagra esq. Vergara,-71.54488593499997,-33.032389800999965
PR-M-318,Villagra esq. Vergara,-71.54496662299994,-33.032495713999936
PF-047,Villa Mauricio Rugendas,-71.57522399099997,-33.117237719999935
PR-M-511,Villanelo Alto esq. Echevers Alto,-71.55840717499996,-33.032490279999934
PR-M-308,Villarica esq. Ancud,-71.55023610999996,-33.03851017899996
PR-M-441,Vina Del Mar esq. Frenando Veliz,-71.54721125099996,-33.04806819899994
PR-M-328,Vina Del Mar esq. Garriaga,-71.54726679699996,-33.04694871799995
PR-M-435,Vina Del Mar esq. Pasaje Central,-71.54776778199994,-33.04467440099995
PR-M-329,Vina Del Mar esq. Puerto Montt,-71.54813477799996,-33.04382842199993
PR-M-418,Visviri esq. Parinacota,-71.49265474799995,-33.03211718799997
PR-M-431,Visviri esq. Tiliviche,-71.49269156099996,-33.03123438199998
PR-Q-119,Volcan Villarica esq. Volcan Irruptunco,-71.42584922399993,-33.07204034599994
PR-Q-135,Volcan Villarica esq. Volcan Lastarria,-71.42576902599995,-33.07180179899996
PR-Q-134,Volcan Villarica esq. Volcan Maipo,-71.42498462099996,-33.07040895799997
PR-M-408,Watt esq. Traccion,-71.57180797499996,-33.04574614699993
PR-V-319,Yerbas Buenas esq. Ecuador,-71.62366121799994,-33.04595661099995
PR-V-149,Yerbas Buenas esq. Voltaire,-71.62366290499995,-33.05301725499993
PR-V-469,Yungay esq. 12 De Febrero,-71.60598739999995,-33.045447630999945
PR-V-472,Yungay esq.  Av. Francia,-71.61256415799994,-33.04557782999996
PR-V-473,Yungay esq. Freire,-71.61485016499995,-33.045504929999936
PR-V-474,Yungay esq. Las Heras,-71.61716186499996,-33.045531179999955
PR-P-081,Yungay esq. Nueva,-71.53425451799995,-32.79303681199997
PR-V-471,Yungay esq. Simon Bolivar,-71.61022265299994,-33.04567703699996
PR-V-470,Yungay esq. Uruguay,-71.60830991799997,-33.045596617999934
PF-093,Almagro esq. Centenario,-71.62749135999996,-33.05758397899996
PF-094,General Mackenna esq. Miguel Angel,-71.62597182099995,-33.056272483999976
PF-095,General Mackenna esq. Av. Alemania,-71.62453502599993,-33.05293236899996
PF-096,General Mackenna esq. Enrique Budge,-71.62420026399997,-33.05060436599996
PF-097,Enrique Budge esq. Yerbas Buenas,-71.62327008499994,-33.051138451999975
PF-098,Yerbas Buenas esq. Pasaje Eden,-71.62315764599998,-33.04842968899993
PF-099,Yerbas Buenas esq. Pasaje Strauss,-71.62362017999999,-33.04641344899994
PF-100,Yerbas Buenas esq. General Mackenna,-71.62379906099994,-33.04571070399993
PF-101,Andres Bello esq. Vicuña Mackenna,-71.44487852199995,-33.04665230899997
PF-102,Vicuña Mackenna esq. Irarrazabal,-71.44443149499995,-33.04579917899997
PF-103,Augusto Carozzi esq. Francisco de Caso,-71.44266579899994,-33.045048046999966
PF-104,Av. Roosvelt esq. Grecia,-71.44130545099995,-33.04373718599993
PF-105,Av. El Retiro Norte esq. Florencia,-71.43992344299994,-33.04082206299995
PF-106,Av. El Retiro esq. San Enrique,-71.44116693499996,-33.038656182999944
PF-107,Av. El Retiro esq. Lisboa,-71.44188489399994,-33.03613358699994
PF-109,Paris esq. Bruselas,-71.44623664599999,-33.03612909999998
PF-108,Paris esq. Lisboa,-71.44352908799993,-33.03410342999996
PF-110,Bruselas esq. Roma,-71.44767653699995,-33.034889790999955
PF-111,Bruselas esq. Viena,-71.44721087699997,-33.03544378099997
PF-112,Bruselas esq. Brasil,-71.44493707499998,-33.03759913599998
PF-113,Granada esq. Salvador Donoso,-71.44230807199995,-33.03723504299995
PF-114,Av. El Retiro Norte esq. Florencia,-71.44020277699997,-33.04071684499996
PF-115,Av. Roosevelt esq. Berna,-71.44048479899993,-33.04311490499998
PF-116,Avenida Roosevelt esq. Francisco de Caso,-71.44228751499998,-33.044482380999966
PF-117,Irarrazabal esq. General Velasquez,-71.44349838499994,-33.045561514999974
PF-118,Anibal Pinto esq. Av. Los Carrera,-71.44543128599997,-33.04742471499998
PF-119,Gerónimo Cristinich esq. Riquelme,-71.35554720299996,-33.04024478599996
PF-120,Gerónimo Cristinich esq. Presidente Montt,-71.35325483799994,-33.03969707799996
PF-121,Presidente Montt esq. América,-71.35280721299995,-33.03822139699997
PF-122,Latorre esq. Abelardo Rojas,-71.35127385499999,-33.037474309999936
PF-123,América esq. Presidente Montt,-71.35269750099997,-33.037889648999965
PF-124,Presidente Montt esq. Camilo Mori,-71.35298745399996,-33.03831543599995
PF-125,Presidente Montt esq. Sargento Aldea,-71.35315202299995,-33.04003687199997
PF-126,América esq. Abelardo Rojas,-71.35135032899996,-33.03811366999997
PF-127,Ramón Angel Jara esq. Río Maule,-71.40466661799996,-33.071265911999944
PF-129,Ramón Angel Jara esq. Río Cachapoal,-71.40245380099998,-33.06160922299995
PF-128,Ramón Angel Jara esq. Río Imperial,-71.40367558199995,-33.06781286499995
PF-130,Ramón Angel Jara esq. Tierras Rojas,-71.40212669699997,-33.05840599199996
PF-131,Serena esq. Pasaje Tres,-71.40515440799999,-33.06080741799997
PF-132,Serena esq. Pasaje Cinco,-71.40426284899996,-33.06334247799998
PF-133,San Luis esq. Luis Uribe,-71.43971602799996,-33.03663347999998
PF-134,San Luis esq. Maipú,-71.43801140499994,-33.03532661599996
PF-135,San Enrique esq. Independencia,-71.43593698399997,-33.03510906799994
PF-136,San Enrique esq. Pasaje Santa Bárbara,-71.43330500999997,-33.03328693199995
PF-137,Cardenal José Maria Caro esq. Florencia,-71.43062589199997,-33.033887052999944
PF-138,Venecia esq. 18 de Septiembre,-71.43114648399995,-33.03537057999995
PF-139,Venecia esq. Constitución,-71.43288072699994,-33.036678447999975
PF-140,Independencia esq. Florencia,-71.43420775699997,-33.03650757899993
PF-141,Independencia esq. San Enrique,-71.43578612899995,-33.03506291399998
PF-142,Maipú esq. San Luis,-71.43783569199996,-33.035213616999954
PF-143,San Luis esq. Lisboa,-71.44051318499999,-33.03709908099995
EFE-C001,Av. J.T. Urmeneta esq. Estación Limache,-71.27694757099994,-32.98468175499994
EFE-C002,Juan Bautista Alberdi esq. Pintor P. Burchard,-71.26323073899994,-32.89653084199995
EFE-C003,Juan Bautista Alberdi esq. Pintor Nemesio,-71.26044264399997,-32.89618484399995
EFE-C004,Juan Bautista Alberdi esq. C. Mauricio Rugendas,-71.25466382099995,-32.89543479499997
EFE-C005,Hmno. Fdo. de la Fuente esq. San Luis,-71.24879999799998,-32.89621955999996
EFE-C006,Av. Carlos Condell Vicuña Mackena (Mall),-71.24380419499994,-32.89472776899993
EFE-C007,Av. Carlos Condell esq. Los Copihues,-71.24342701299997,-32.89143086299998
EFE-C008,Av. Carlos Condell esq. Arauco,-71.24322783399998,-32.88955503999995
EFE-C009,Av. Carlos Condell esq. Los Naranjos,-71.24302119599997,-32.88751338499998
EFE-C010,Av. Carlos Condell esq. Diego Echeverría,-71.24269887599996,-32.883891036999955
EFE-C011,Av. Carlos Condell esq. Diego Echeverria,-71.24248340699995,-32.87985188099998
EFE-C012,Av. 21 de Mayo esq. Rafael Ariztía,-71.24232406799996,-32.87694376999997
EFE-C013,Av. 21 de mayo esq. Ignacio Serrano,-71.24186649899997,-32.87302669899998
EFE-C014,Av. 21 de mayo esq. Galvarino,-71.23911364599996,-32.86901990399997
EFE-C015,Av. 21 de mayo Parada 5-A.Vásquez,-71.23818713599996,-32.86602450899994
EFE-C016,Av. 21 de mayo esq. Terra Verde,-71.23730428199997,-32.86249430899994
EFE-C017,Av. 21 de mayo esq. Gabriela Mistral,-71.23683253799999,-32.860135586999945
EFE-C018,Av.21 de mayo esq. Parada 10 1/2,-71.23402026299993,-32.852027405999934
EFE-C019,Av. 21 de mayo esq. Parada 11-Calama,-71.23325382999997,-32.84958864499998
EFE-C020,Av. 21 de mayo esq. Parada 12-Los Copihues,-71.23142385399996,-32.845889055999976
EFE-C021,Av. 21 de mayo esq. Parada 13-Hiriart,-71.23051694199995,-32.84447879499993
EFE-C022,Av. 21 de mayo esq. Parada 14-Pisagua,-71.22976108799998,-32.84137800499997
EFE-C023,Av. 21 de mayo esq. Parada 15-Los Condores,-71.22823650099997,-32.833221477999984
EFE-C024,Av. 21 de mayo esq. Parada 16-Tucapel,-71.22827339099996,-32.831590397999946
EFE-C025,Av.21 de mayo esq. Parada 17-Plaza La Cruz,-71.22787725899997,-32.82831493599997
EFE-C027,Av.21 de mayo esq. Simpson,-71.22689632699996,-32.82605736399995
EFE-C27,Av.21 de mayo esq. Parada 19 1/2-Hans Behn,-71.22617137999998,-32.822652097999935
EFE-C028,Av. 21 de mayo esq. C. Riquelme,-71.22629547699995,-32.82079880999993
EFE-C029,Av. 21 de mayo esq. Molino,-71.22569403299997,-32.81763209199994
EFE-C030,Av. 21 de mayo esq. Calle 2,-71.22250840499999,-32.80989567699993
EFE-C031,Av. 21 de mayo esq. El Sauce,-71.22173083999996,-32.80790812099997
EFE-C032,Av. 21 de mayo esq. Condo.Sol Oriente 2,-71.22026401299996,-32.80433503099994
EFE-C033,Av.21 de mayo esq. Condo. Campo Grande,-71.21916544199996,-32.802088425999955
EFE-C034,Av.21 de mayo esq. Los Olivos,-71.21790240199994,-32.800657333999936
EFE-C035,Av.21 de mayo esq. El Sauce,-71.21635864299998,-32.79964046599997
EFE-C036,Av. Bernardo O'Higgins esq. El Libertador,-71.21538495199997,-32.797786723999934
EFE-C037,Av. Bernardo O'Higgins esq. Dr. Alonso Zumaeta,-71.21772991199998,-32.79649461199995
EFE-C038,Av. Bernardo O'Higgins esq. 5 de abril,-71.21933510399998,-32.79559297999998
EFE-C039,Chañaral esq. Reina Victoria,-71.21856385699994,-32.79410458199993
EFE-C040,Chañaral esq. Bolognesi,-71.21733095799993,-32.793360950999954
EFE-C041,Chañaral esq. Santa Rosa,-71.21305327899995,-32.79070961399998
EFE-C042,Chañaral esq. Chuquicamata,-71.20958515299998,-32.788697110999976
EFE-C043,Chañaral esq. San Diego,-71.20711025399999,-32.787220726999976
EFE-C044,Marathon esq. Dr. Alonso Zumaeta,-71.20284591599994,-32.78659669599995
EFE-C045,Marathon esq. Municipalidad,-71.20043507399998,-32.78877144299997
EFE-C046,Carrera esq. Pedro de Valdivia,-71.19686014199993,-32.78800091399995
EFE-C047,Carrera esq. Lord Cochrane,-71.19402503199996,-32.787649252999984
EFE-C048,Carrera esq. Aldunate,-71.19124818199998,-32.78733535099997
EFE-C049,Carrera esq. Zenteno,-71.18901897899997,-32.78709312299998
EFE-C050,Zenteno esq. Gonzalo Lizosain,-71.18853018799996,-32.786100128999976
EFE-C051,J.J. Pérez esq. Caupolicán,-71.19002971899994,-32.78590541899996
EFE-C052,Caupolicán esq. Diego Lillo,-71.19230974099997,-32.786314698999945
EFE-C053,Caupolicán esq. Huici,-71.19484183399999,-32.78662863699998
EFE-C054,Caupolicán esq. Pedro de Valdivia,-71.19812127199998,-32.787438220999945
EFE-C055,Marathon esq. Municipalidad,-71.20039837099995,-32.788731577999954
EFE-C056,Marathon esq. Dr. Alonso Zumaeta,-71.20285283099997,-32.78652070399994
EFE-C057,Marathon esq. Olimpiadas,-71.20438737199999,-32.78515582299997
EFE-C058,Chañaral esq. San Diego,-71.20718657799995,-32.78719363499994
EFE-C059,Chañaral esq. Chuquicamata,-71.20940158699995,-32.78851881999998
EFE-C060,Chañaral esq. Lautaro,-71.21144263999997,-32.78970197899997
EFE-C061,Chañaral esq. Santa Rosa,-71.21312429899996,-32.79065642799998
EFE-C062,Chañaral esq. Bolognesi,-71.21737166699995,-32.79329418499998
EFE-C063,Av. Bernardo O'Higgins esq. Chañaral,-71.22017873999994,-32.79503300999994
EFE-C064,Av. Bernardo O'Higgins esq. Dr. Alonso Zumaeta,-71.21765360199998,-32.79659781999993
EFE-C065,Av. Bernardo O'Higgins esq. El Libertador,-71.21545329499997,-32.797823377999975
EFE-C066,Av.21 de mayo esq. Parada 25-El Sauce,-71.21600106099999,-32.799347523999984
EFE-C067,Av.21 de mayo esq. Parada 24-Los Olivos,-71.21760959799997,-32.80036312499993
EFE-C068,Av.21 de mayo esq. Parada 23 1/2,-71.21927401399995,-32.80204108899994
EFE-C069,Av.21 de mayo esq. José Santos Molina,-71.22037957999999,-32.804323013999976
EFE-C070,Av.21 de mayo esq. Parada 22-El Sauce,-71.22179336099998,-32.80789561199998
EFE-C071,Av.21 de mayo esq. Parada 21 Calle 2,-71.22242752099999,-32.80947781799995
EFE-C072,Av.21 de mayo esq. Parada 20-El Molino,-71.22577370599998,-32.81761332099995
EFE-C073,Av.21 de mayo esq. Parada 19-C. Riquelme,-71.22644886299997,-32.820606630999976
EFE-C074,Av.21 de mayo esq. Hans Behn,-71.22628436599996,-32.82264952699995
EFE-C075,Av. 21 de mayo esq. Simpson,-71.22693977599994,-32.826011652999966
EFE-C076,Av. 21 de mayo esq. Parada 17-Plaza La Cruz,-71.22794661999995,-32.82828611799994
EFE-C077,Av. 21 de mayo esq. Parada 16-Tucapel,-71.22838605099997,-32.83206856199996
EFE-C078,Av. 21 de mayo esq. Borcosque,-71.22953380899997,-32.84052583899995
EFE-C080,Av. 21 de mayo esq. Parada 12-Fco. Bilbao,-71.23195936599996,-32.846356784999955
EFE-C079,Av. 21 de mayo esq. Parada 13-Pozo Almonte,-71.23049778299998,-32.84420789599994
EFE-C081,Av 21 de mayo esq. Parada 11-Calama,-71.23333389699997,-32.84956827199994
EFE-C082,Av. 21 de mayo esq. Parada 10 1/2,-71.23404484599996,-32.851742600999955
EFE-C083,Av. 21 de mayo esq. Parada 10-Polvareda,-71.23460027299996,-32.85432633399995
EFE-C084,Av.2 1 de mayo esq. Parada 9-Tte E.Riquelme,-71.23600282899997,-32.858239210999955
EFE-C085,Av. 21 de mayo esq. Gabriel Mistral,-71.23690460399996,-32.86010867699997
EFE-C086,Av. 21 de mayo esq. Terra Verde,-71.23737484299994,-32.862480441999935
EFE-C087,Av. 21 de mayo esq. República,-71.23776860099997,-32.865220302999944
EFE-C088,Av. 21 de mayo esq. República,-71.23927183199999,-32.86902890899995
EFE-C089,Av. 21 de mayo esq. Ignacio Serrano,-71.24201093699998,-32.872969302999934
EFE-C090,Av. 21 de mayo esq. Prat,-71.24247551599996,-32.87664204799995
EFE-C091,Av. Carlos Condell esq. Maipú,-71.24262211399997,-32.87939191199996
EFE-C092,Av. Carlos Condell esq. Diego Echeverría,-71.24290982899998,-32.88387491299994
EFE-C093,Av. Carlos Condell esq. Yungay,-71.24302097799995,-32.885522625999954
EFE-C094,Av. Carlos Condell esq. Arauco,-71.24340976099995,-32.889382600999966
EFE-C095,Av. Carlos Condell esq. Cura Rosales,-71.24364270599995,-32.89156386899998
EFE-C096,Av. Carlos Condell esq. Vicuña Mackena (Mall),-71.24406095599994,-32.89558312299994
EFE-C097,Hmno. Fdo. de la Fuente esq. San Luis,-71.24796909999998,-32.89629836299997
EFE-C098,Juan Bautista esq. Plaza Alberdi,-71.25286667899996,-32.894865858999935
